with_zx,span,comp_state,prefix,time,data,mrt_file,status
1,1024,comp,92.45.97.0/24,0.521,386732,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,92.45.97.0/24,0.658,467820,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,94.79.111.0/24,6.479,16972100,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,94.79.111.0/24,1.027,1052812,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,94.79.111.0/24,0.427,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,95.187.137.0/24,7.132,17662796,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,95.187.137.0/24,0.819,566284,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,95.187.137.0/24,0.561,380940,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,103.4.190.0/24,6.842,18227516,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.4.190.0/24,1.149,1172996,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.4.190.0/24,1.034,330260,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,103.47.92.0/24,6.635,18993508,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.47.92.0/24,1.722,1947676,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.47.92.0/24,0.661,518500,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,103.89.251.0/24,6.615,19694340,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.89.251.0/24,0.549,340396,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.89.251.0/24,0.688,538772,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,103.224.243.0/24,6.823,20363316,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,103.224.243.0/24,1.022,1035436,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,103.224.243.0/24,0.533,356324,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,104.141.0.0/16,7.454,21148132,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,104.141.0.0/16,1.571,2015732,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,104.141.0.0/16,0.530,380940,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,107.167.11.0/24,6.802,21744708,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,107.167.11.0/24,1.609,2532668,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,107.167.11.0/24,0.544,347636,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,109.239.195.0/24,5.005,22338388,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,109.239.195.0/24,0.773,737148,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,109.239.195.0/24,0.532,341844,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,112.76.163.0/24,7.361,22585996,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,112.76.163.0/24,1.943,965932,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,112.76.163.0/24,0.407,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,115.112.251.0/24,7.230,22974060,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,115.112.251.0/24,1.285,1634908,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,115.112.251.0/24,0.454,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,117.240.10.0/24,7.086,23515612,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,117.240.10.0/24,1.529,2072204,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,117.240.10.0/24,0.427,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,120.28.164.0/24,7.137,23963044,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,120.28.164.0/24,1.773,2495020,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,120.28.164.0/24,0.654,559044,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,122.203.177.0/24,7.343,24413372,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,122.203.177.0/24,0.815,706740,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,122.203.177.0/24,0.454,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,125.27.12.0/24,8.952,24018068,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,125.27.12.0/24,1.035,1094804,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,125.27.12.0/24,0.735,440308,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,131.72.156.0/24,7.163,25354572,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,131.72.156.0/24,1.579,1639252,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,131.72.156.0/24,0.534,392524,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,136.147.186.0/24,9.487,24789852,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,136.147.186.0/24,1.533,2322708,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,136.147.186.0/24,0.024,0,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,141.101.143.0/24,7.442,26613398,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,141.101.143.0/24,1.108,741492,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,141.101.143.0/24,0.560,378044,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,146.120.97.0/24,7.540,27332540,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,146.120.97.0/24,1.217,1400332,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,146.120.97.0/24,0.535,388180,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,150.108.85.0/24,8.175,27858164,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,150.108.85.0/24,1.532,2062068,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,150.108.85.0/24,0.539,398316,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,155.48.253.0/24,7.680,28327316,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,155.48.253.0/24,1.675,2486332,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,155.48.253.0/24,0.655,147812,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,159.196.132.0/24,7.874,28899276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,159.196.132.0/24,0.944,787828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,159.196.132.0/24,0.660,561940,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,162.247.158.0/24,7.832,29623276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,162.247.158.0/24,1.152,1437980,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,162.247.158.0/24,0.532,373700,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,166.137.10.0/24,7.949,30050436,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,166.137.10.0/24,1.524,1973740,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,166.137.10.0/24,0.410,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,168.228.14.0/24,8.249,30538412,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,168.228.14.0/24,0.399,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,168.228.14.0/24,0.532,344740,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,170.233.248.0/24,7.396,31103132,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,170.233.248.0/24,0.898,803756,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,170.233.248.0/24,0.660,551804,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,173.254.190.0/24,8.712,31822788,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,173.254.190.0/24,1.280,1561060,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,173.254.190.0/24,0.456,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,177.23.223.0/24,10.463,32005236,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,177.23.223.0/24,1.532,2392212,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,177.23.223.0/24,0.550,375148,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,178.150.180.0/24,7.974,33299748,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,178.150.180.0/24,0.914,863124,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,178.150.180.0/24,0.659,440308,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,180.210.1.0/24,8.405,33932524,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,180.210.1.0/24,0.418,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,180.210.1.0/24,0.541,307092,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,182.72.251.0/24,8.999,34369820,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,182.72.251.0/24,0.778,718324,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,182.72.251.0/24,0.531,347636,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,185.19.206.0/24,8.605,35174908,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.19.206.0/24,1.274,1597260,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.19.206.0/24,0.559,391076,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,185.92.13.0/24,8.441,36176924,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.92.13.0/24,0.540,391076,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.92.13.0/24,0.690,548908,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,185.172.214.0/24,8.089,37375868,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,185.172.214.0/24,1.299,1637804,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,185.172.214.0/24,0.533,380940,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,186.148.102.0/24,9.820,38347476,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,186.148.102.0/24,0.523,363865,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,186.148.102.0/24,0.405,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,188.0.138.0/24,8.897,39043964,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,188.0.138.0/24,1.026,1073084,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,188.0.138.0/24,1.306,383836,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,189.209.196.0/24,11.822,39502980,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,189.209.196.0/24,1.401,1785500,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,189.209.196.0/24,0.430,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,190.106.101.0/24,9.861,40069148,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,190.106.101.0/24,1.527,2131572,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,190.106.101.0/24,0.406,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,190.238.103.0/24,8.901,40380468,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,190.238.103.0/24,1.782,2496468,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,190.238.103.0/24,0.559,298404,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,192.69.34.0/24,8.667,40948084,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,192.69.34.0/24,0.948,905116,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,192.69.34.0/24,0.880,602484,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,192.160.42.0/24,10.025,41724212,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,192.160.42.0/24,0.584,396868,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,192.160.42.0/24,0.593,379492,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,193.41.88.0/24,6.956,42503236,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,193.41.88.0/24,1.024,1100596,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,193.41.88.0/24,0.785,711084,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,193.235.80.0/24,9.046,43153388,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,193.235.80.0/24,1.540,1988220,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,193.235.80.0/24,0.596,350532,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,194.146.150.0/24,10.325,43888972,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,194.146.150.0/24,0.724,527188,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,194.146.150.0/24,0.557,386732,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,195.196.50.0/24,8.160,44946012,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,195.196.50.0/24,1.212,1401780,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,195.196.50.0/24,0.534,382388,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,197.218.10.0/24,9.442,45503492,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,197.218.10.0/24,1.623,2209764,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,197.218.10.0/24,0.534,389628,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,198.164.77.0/24,9.024,46239076,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,198.164.77.0/24,1.129,407004,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,198.164.77.0/24,0.656,508364,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,199.79.166.0/24,9.553,46923980,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,199.79.166.0/24,1.150,1187476,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,199.79.166.0/24,0.535,360668,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,200.3.105.0/24,10.024,47550964,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,200.3.105.0/24,1.418,1898444,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,200.3.105.0/24,1.267,508364,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,200.88.52.0/24,9.418,47915860,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,200.88.52.0/24,1.729,2334292,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,200.88.52.0/24,0.549,349084,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,201.151.242.0/24,9.402,48412524,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,201.151.242.0/24,0.686,547460,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,201.151.242.0/24,0.657,433068,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,202.12.30.0/24,9.714,48826652,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.12.30.0/24,1.014,948556,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.12.30.0/24,0.534,331708,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,202.87.241.0/24,10.057,49324764,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.87.241.0/24,0.396,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.87.241.0/24,0.455,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,202.180.221.0/24,10.269,49772196,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,202.180.221.0/24,0.867,737148,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,202.180.221.0/24,0.428,244828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,203.92.54.0/24,9.322,50325332,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.92.54.0/24,1.166,1346756,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.92.54.0/24,0.406,246276,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,203.195.112.0/24,6.978,51036300,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,203.195.112.0/24,1.408,1873828,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,203.195.112.0/24,0.532,370804,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,204.96.137.0/24,13.116,50835028,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,204.96.137.0/24,2.782,2219900,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,204.96.137.0/24,0.533,309988,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,205.176.151.0/24,9.820,51954332,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,205.176.151.0/24,0.779,732804,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,205.176.151.0/24,0.559,278132,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,206.246.81.0/24,7.517,52629100,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,206.246.81.0/24,1.292,1246844,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,206.246.81.0/24,0.558,278132,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,208.66.148.0/24,10.369,52983860,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,208.66.148.0/24,1.414,1820252,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,208.66.148.0/24,0.593,320124,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,209.67.188.0/24,9.319,53770124,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,209.67.188.0/24,1.832,2631132,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,209.67.188.0/24,0.560,399764,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,210.68.138.0/24,9.595,54192940,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,210.68.138.0/24,0.819,753076,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,210.68.138.0/24,0.656,485196,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
0,0,none,211.247.57.0/24,9.561,54647612,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,211.247.57.0/24,1.154,1262772,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,211.247.57.0/24,0.336,5760,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,213.147.83.0/24,14.273,54598380,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,213.147.83.0/24,1.604,2077996,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,213.147.83.0/24,0.297,5760,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,216.83.46.0/24,14.245,55897236,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,216.83.46.0/24,0.567,126414,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,216.83.46.0/24,0.281,5760,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,217.10.184.0/24,9.668,56554628,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,217.10.184.0/24,0.549,126414,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,217.10.184.0/24,0.293,5760,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,220.132.0.0/16,10.251,57156326,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,
1,1024,comp,220.132.0.0/16,0.528,126414,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
1,1024,uncomp,220.132.0.0/16,0.310,5760,http://data.ris.ripe.net/rrc00/2018.01/bview.20180101.0000.gz,"Prefix not found"
0,0,none,1.0.4.0/24,0.619,244804,http://data.ris.ripe.net/rrc12/2018.01/bview.20180101.0000.gz,
1,1024,comp,1.0.4.0/24,0.552,246252,http://data.ris.ripe.net/rrc12/2018.01/bview.20180101.0000.gz,
1,1024,uncomp,1.0.4.0/24,0.617,246252,http://data.ris.ripe.net/rrc12/2018.01/bview.20180101.0000.gz,
0,0,none,5.156.101.0/24,1.550,828348,http://data.ris.ripe.net/rrc12/2018.01/bview.20180101.0000.gz,
